date,open,high,low,close,volume
2025-11-21,28.25,28.49,27.0,27.08,844714
2025-11-24,27.3,27.48,27.06,27.32,291757
2025-11-25,27.32,27.87,27.32,27.52,404878
2025-11-26,27.6,27.95,27.1,27.3,408404
2025-11-27,27.76,27.76,26.9,26.91,292287
2025-11-28,26.93,27.22,26.35,26.36,643297
2025-12-01,26.44,27.38,26.44,27.36,687577
2025-12-02,27.37,27.4,26.91,27.18,469720
2025-12-03,26.99,27.18,26.4,26.52,458512
2025-12-04,26.74,26.74,26.24,26.31,283345
2025-12-05,26.58,26.93,26.02,26.8,421749
2025-12-08,26.8,27.27,26.75,26.94,375428
2025-12-09,27.02,27.13,26.31,26.31,377778
2025-12-10,26.23,26.58,26.04,26.4,295333
2025-12-11,26.43,27.83,26.43,27.27,1108398
2025-12-12,27.01,28.66,26.86,28.09,1530746
2025-12-15,27.88,28.09,27.33,27.5,1080915
2025-12-16,27.58,28.21,27.16,27.69,779669
2025-12-17,27.98,28.0,27.27,27.68,508971
2025-12-18,27.6,27.6,26.4,26.42,1652587
2025-12-19,26.51,27.15,26.48,26.9,987390
2025-12-22,27.15,27.29,26.7,26.78,735211
2025-12-23,26.9,27.08,26.2,26.2,804942
2025-12-24,26.2,26.58,26.05,26.44,475317
2025-12-25,26.44,26.64,26.11,26.35,880293
2025-12-26,26.3,26.7,26.2,26.4,616646
2025-12-29,26.38,26.73,26.24,26.37,600357
2025-12-30,26.38,26.59,26.1,26.28,562980
2025-12-31,26.28,28.52,26.1,27.9,2669899
2026-01-05,29.58,32.49,29.3,29.86,5878740
2026-01-06,28.63,29.65,28.53,29.53,3522365
2026-01-07,29.07,30.9,28.83,29.62,3180535
2026-01-08,29.27,30.7,29.0,30.01,2713019
2026-01-09,29.77,30.3,29.22,29.31,2710929
2026-01-12,29.4,30.41,28.9,30.35,3284318
2026-01-13,30.28,31.66,29.45,31.14,4207762
2026-01-14,31.12,31.12,30.02,30.2,3089957
2026-01-15,30.32,30.75,29.83,30.43,1668602
2026-01-16,31.8,32.05,30.47,30.82,2981458
2026-01-19,30.39,31.55,29.86,31.09,1926364
2026-01-20,30.9,31.87,30.4,30.62,1995147
2026-01-21,30.18,30.22,29.35,29.55,2006446
2026-01-22,29.64,29.77,29.18,29.54,1006509
2026-01-23,29.6,30.09,29.58,29.99,1237063
2026-01-26,30.1,30.18,28.89,29.1,1214113
2026-01-27,28.9,29.15,28.32,29.14,736355
2026-01-28,29.19,29.35,28.67,28.77,615983
2026-01-29,28.87,28.97,28.36,28.4,705267
2026-01-30,28.22,28.51,27.6,27.6,831847
2026-02-02,27.68,28.35,27.55,27.58,758552
2026-02-03,27.66,28.0,27.31,28.0,765722
2026-02-04,27.88,28.44,27.64,27.88,522721
2026-02-05,28.0,28.2,27.55,27.61,498070
2026-02-06,27.64,28.59,27.64,27.91,705799
2026-02-09,28.09,28.25,27.86,28.15,669139
2026-02-10,28.1,28.18,27.88,27.9,491324
2026-02-11,27.86,27.97,27.61,27.73,380748
2026-02-12,27.7,28.2,27.32,27.87,683108
2026-02-13,27.87,28.27,27.39,27.49,438353
2026-02-24,27.8,28.44,27.63,28.32,663750
2026-02-25,29.55,30.13,28.58,28.75,1910588
2026-02-26,28.75,29.48,28.28,29.1,1451200
2026-02-27,29.3,29.3,28.43,28.5,948093
2026-03-02,28.28,28.28,27.42,27.5,953116
2026-03-03,27.83,27.97,26.9,26.91,752111
2026-03-04,26.81,27.71,26.72,26.86,753182
2026-03-05,27.35,27.62,26.93,27.47,690847
2026-03-06,27.47,28.47,27.11,27.8,1085642
2026-03-09,27.0,28.27,26.98,27.84,893853
2026-03-10,27.75,28.92,27.51,28.35,1195489
2026-03-11,28.47,28.68,28.09,28.16,773051
2026-03-12,28.48,28.48,27.33,27.55,607516
2026-03-13,27.46,27.75,27.18,27.35,386002
2026-03-16,27.53,27.74,27.22,27.74,359270
2026-03-17,27.74,27.74,27.02,27.07,454165
2026-03-18,27.01,27.26,26.53,27.12,440675
2026-03-19,26.83,26.83,26.1,26.1,626753
2026-03-20,26.1,27.43,26.08,26.36,954432
2026-03-23,25.73,26.32,24.45,24.82,1007751
2026-03-24,25.12,25.58,24.77,25.52,634257
2026-03-25,25.52,26.13,25.43,25.79,482012
2026-03-26,25.67,25.99,24.88,25.1,376127
2026-03-27,24.78,25.23,24.78,24.9,338551
2026-03-30,24.67,24.73,24.26,24.46,381335
2026-03-31,24.46,24.95,24.2,24.3,430619
2026-04-01,24.55,24.92,24.46,24.68,292751
2026-04-02,24.68,25.17,24.35,24.4,410052
2026-04-03,24.68,24.74,24.0,24.0,295602
2026-04-07,24.22,24.46,24.05,24.08,253921
2026-04-08,24.46,25.09,24.46,25.08,543792
2026-04-09,24.53,25.02,24.23,24.26,439127
2026-04-10,24.57,24.87,24.45,24.63,350562
2026-04-13,24.39,24.84,24.39,24.73,335915
2026-04-14,24.79,24.97,24.62,24.92,402586
2026-04-15,25.01,25.09,24.53,24.63,324293
2026-04-16,24.87,24.87,24.45,24.65,300234
